subject,scenario,gesture_sequence,gesture_type,gesture_name,start_frame,end_frame,num_frames,duration_seconds,fps,video_length_frames
subject_3,scenario_i_w,gesture_7,7,Select,58,70,13,0.65,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,98,107,10,0.5,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,148,154,7,0.35,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,184,192,9,0.45,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,221,228,8,0.4,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,262,270,9,0.45,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,306,314,9,0.45,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,345,352,8,0.4,20.0,405
subject_3,scenario_i_w,gesture_7,7,Select,383,393,11,0.55,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,15,26,12,0.6,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,53,64,12,0.6,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,91,105,15,0.75,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,129,142,14,0.7,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,165,177,13,0.65,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,202,212,11,0.55,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,245,254,10,0.5,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,281,293,13,0.65,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,320,328,9,0.45,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,356,367,12,0.6,20.0,405
subject_3,scenario_i_w,gesture_8,8,Double Tap,394,405,12,0.6,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,12,24,13,0.65,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,42,55,14,0.7,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,73,81,9,0.45,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,104,116,13,0.65,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,139,152,14,0.7,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,176,190,15,0.75,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,212,226,15,0.75,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,246,266,21,1.05,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,285,305,21,1.05,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,322,337,16,0.8,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,358,377,20,1.0,20.0,405
subject_3,scenario_i_w,gesture_9,9,Rotate CW,390,405,16,0.8,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,22,33,12,0.6,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,58,69,12,0.6,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,94,102,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,126,134,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,160,171,12,0.6,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,195,202,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,236,244,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,268,280,13,0.65,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,298,307,10,0.5,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,332,338,7,0.35,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,362,365,4,0.2,20.0,405
subject_3,scenario_o_d,gesture_1,1,Swipe Left,395,400,6,0.3,20.0,405
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,16,27,12,0.6,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,38,44,7,0.35,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,60,67,8,0.4,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,81,85,5,0.25,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,102,106,5,0.25,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,121,127,7,0.35,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,144,150,7,0.35,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,162,165,4,0.2,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,185,193,9,0.45,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,206,214,9,0.45,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,229,240,12,0.6,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,250,276,27,1.35,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,290,296,7,0.35,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,312,318,7,0.35,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,332,336,5,0.25,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,348,358,11,0.55,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,371,377,7,0.35,20.0,390
subject_3,scenario_o_d,gesture_10,10,Rotate CCW,394,400,7,0.35,20.0,390
subject_3,scenario_o_d,gesture_11,11,Screenshot,18,31,14,0.7,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,54,63,10,0.5,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,89,98,10,0.5,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,121,131,11,0.55,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,159,166,8,0.4,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,192,198,7,0.35,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,220,229,10,0.5,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,247,253,7,0.35,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,280,285,6,0.3,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,310,330,21,1.05,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,341,362,22,1.1,20.0,366
subject_3,scenario_o_d,gesture_11,11,Screenshot,372,393,22,1.1,20.0,366
subject_3,scenario_o_d,gesture_12,12,Thumb Up,1,405,405,20.25,20.0,405
subject_3,scenario_o_d,gesture_13,13,Clap,1,405,405,20.25,20.0,405
subject_3,scenario_o_d,gesture_2,2,Swipe Right,10,19,10,0.5,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,33,37,5,0.25,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,53,59,7,0.35,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,77,84,8,0.4,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,102,109,8,0.4,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,125,132,8,0.4,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,148,158,11,0.55,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,172,180,9,0.45,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,197,203,7,0.35,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,224,231,8,0.4,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,248,254,7,0.35,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,274,281,8,0.4,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,300,306,7,0.35,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,321,331,11,0.55,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,350,358,9,0.45,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,370,379,10,0.5,20.0,345
subject_3,scenario_o_d,gesture_2,2,Swipe Right,396,405,10,0.5,20.0,345
subject_3,scenario_o_d,gesture_3,3,Swipe Up,10,17,8,0.4,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,36,44,9,0.45,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,61,70,10,0.5,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,87,96,10,0.5,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,116,122,7,0.35,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,141,151,11,0.55,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,169,181,13,0.65,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,198,208,11,0.55,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,227,240,14,0.7,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,269,283,15,0.75,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,300,315,16,0.8,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,335,348,14,0.7,20.0,320
subject_3,scenario_o_d,gesture_3,3,Swipe Up,368,376,9,0.45,20.0,320
subject_3,scenario_o_d,gesture_4,4,Swipe Down,30,37,8,0.4,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,59,65,7,0.35,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,87,93,7,0.35,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,121,125,5,0.25,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,145,150,6,0.3,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,174,179,6,0.3,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,200,221,22,1.1,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,231,250,20,1.0,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,260,278,19,0.95,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,286,301,16,0.8,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,310,324,15,0.75,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,336,354,19,0.95,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,362,377,16,0.8,20.0,311
subject_3,scenario_o_d,gesture_4,4,Swipe Down,386,404,19,0.95,20.0,311
subject_3,scenario_o_d,gesture_5,5,Zoom In,9,17,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,32,39,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,52,62,11,0.55,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,80,87,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,99,106,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,117,126,10,0.5,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,136,143,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,167,176,10,0.5,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,188,195,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,209,214,6,0.3,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,229,235,7,0.35,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,246,252,7,0.35,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,266,271,6,0.3,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,283,292,10,0.5,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,305,309,5,0.25,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,325,332,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,345,351,7,0.35,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,363,371,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,382,390,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_5,5,Zoom In,403,405,3,0.15,20.0,405
subject_3,scenario_o_d,gesture_7,7,Select,6,13,8,0.4,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,30,37,8,0.4,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,50,59,10,0.5,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,75,84,10,0.5,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,97,107,11,0.55,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,121,132,12,0.6,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,151,160,10,0.5,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,174,184,11,0.55,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,200,210,11,0.55,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,220,226,7,0.35,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,239,250,12,0.6,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,264,274,11,0.55,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,286,293,8,0.4,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,304,315,12,0.6,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,336,345,10,0.5,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,358,365,8,0.4,20.0,402
subject_3,scenario_o_d,gesture_7,7,Select,379,384,6,0.3,20.0,402
subject_3,scenario_o_d,gesture_8,8,Double Tap,1,5,5,0.25,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,15,30,16,0.8,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,39,50,12,0.6,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,61,70,10,0.5,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,97,113,17,0.85,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,124,137,14,0.7,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,147,161,15,0.75,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,178,181,4,0.2,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,194,206,13,0.65,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,216,231,16,0.8,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,242,246,5,0.25,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,256,268,13,0.65,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,285,313,29,1.45,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,325,336,12,0.6,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,345,353,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,366,384,19,0.95,20.0,405
subject_3,scenario_o_d,gesture_8,8,Double Tap,395,405,11,0.55,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,1,17,17,0.85,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,24,38,15,0.75,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,47,63,17,0.85,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,70,79,10,0.5,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,88,98,11,0.55,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,106,123,18,0.9,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,134,141,8,0.4,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,150,165,16,0.8,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,174,186,13,0.65,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,197,205,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,213,227,15,0.75,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,236,248,13,0.65,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,256,273,18,0.9,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,284,292,9,0.45,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,302,308,7,0.35,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,321,336,16,0.8,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,342,355,14,0.7,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,361,367,7,0.35,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,370,384,15,0.75,20.0,405
subject_3,scenario_o_d,gesture_9,9,Rotate CW,391,405,15,0.75,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,1,13,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,44,62,19,0.95,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,86,101,16,0.8,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,133,147,15,0.75,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,180,189,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,226,238,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,267,281,15,0.75,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,312,324,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,355,369,15,0.75,20.0,405
subject_4,scenario_i_d,gesture_1,1,Swipe Left,391,405,15,0.75,20.0,405
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,1,25,25,1.25,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,31,52,22,1.1,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,59,81,23,1.15,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,86,106,21,1.05,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,113,133,21,1.05,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,141,164,24,1.2,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,170,182,13,0.65,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,185,205,21,1.05,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,216,238,23,1.15,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,245,265,21,1.05,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,267,285,19,0.95,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,288,313,26,1.3,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,316,335,20,1.0,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,341,358,18,0.9,20.0,392
subject_4,scenario_i_d,gesture_10,10,Rotate CCW,367,383,17,0.85,20.0,392
subject_4,scenario_i_d,gesture_11,11,Screenshot,16,27,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,57,72,16,0.8,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,99,111,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,138,152,15,0.75,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,179,192,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,223,236,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,266,279,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,310,323,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_11,11,Screenshot,356,369,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_12,12,Thumb Up,1,405,405,20.25,20.0,405
subject_4,scenario_i_d,gesture_13,13,Clap,1,405,405,20.25,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,36,49,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,86,96,11,0.55,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,135,143,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,182,189,8,0.4,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,233,242,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,282,290,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,330,338,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_2,2,Swipe Right,380,387,8,0.4,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,9,18,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,43,54,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,82,92,11,0.55,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,121,129,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,156,167,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,198,204,7,0.35,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,236,244,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,275,282,8,0.4,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,315,324,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,352,364,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_3,3,Swipe Up,387,396,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,2,9,8,0.4,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,38,46,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,87,97,11,0.55,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,139,144,6,0.3,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,188,199,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,238,243,6,0.3,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,284,294,11,0.55,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,331,340,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_4,4,Swipe Down,373,380,8,0.4,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,3,19,17,0.85,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,39,49,11,0.55,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,70,78,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,98,107,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,127,145,19,0.95,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,159,167,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,187,199,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,214,223,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,240,253,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,272,284,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,301,318,18,0.9,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,338,351,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_5,5,Zoom In,371,382,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,1,13,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,27,37,11,0.55,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,53,62,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,80,91,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,104,111,8,0.4,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,129,146,18,0.9,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,158,167,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,184,197,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,219,228,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,244,256,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,272,288,17,0.85,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,302,314,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,323,338,16,0.8,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,351,363,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_6,6,Zoom Out,380,393,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_7,7,Select,7,14,8,0.4,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,30,37,8,0.4,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,49,58,10,0.5,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,66,77,12,0.6,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,92,100,9,0.45,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,123,130,8,0.4,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,149,157,9,0.45,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,170,176,7,0.35,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,190,195,6,0.3,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,206,215,10,0.5,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,229,234,6,0.3,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,252,259,8,0.4,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,272,280,9,0.45,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,300,305,6,0.3,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,324,333,10,0.5,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,347,352,6,0.3,20.0,382
subject_4,scenario_i_d,gesture_7,7,Select,366,371,6,0.3,20.0,382
subject_4,scenario_i_d,gesture_8,8,Double Tap,1,19,19,0.95,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,26,36,11,0.55,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,44,52,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,66,78,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,87,100,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,108,120,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,131,146,16,0.8,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,155,164,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,175,188,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,195,210,16,0.8,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,223,231,9,0.45,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,244,257,14,0.7,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,268,280,13,0.65,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,294,303,10,0.5,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,317,331,15,0.75,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,347,354,8,0.4,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,367,378,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_8,8,Double Tap,391,402,12,0.6,20.0,405
subject_4,scenario_i_d,gesture_9,9,Rotate CW,18,39,22,1.1,20.0,405
